formula,class,mp,technique,dag_nodes,temporals,tree_nodes,sharing,build_s,equiv,reconstructed
aut_12876.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12879.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_12900.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_12902.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_12904.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12908.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12916.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12919.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_12920.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12924.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12932.hoa,?,?,buchi,30,7,62,2.1,1.119,True,(F(a & XF(!a & Xa)) & ((!a | X(!a & XFa)) U (a & X(!a & XFa)))) | (!a U (a & Xa)…
aut_12934.hoa,?,?,buchi,30,7,62,2.1,1.135,True,(F(a & XF(!a & Xa)) & ((!a | X(!a & XFa)) U (a & X(!a & XFa)))) | (!a U (a & Xa)…
aut_12935.hoa,?,?,acc,1,0,1,1.0,1.137,True,1
aut_12936.hoa,?,?,buchi,719,142,3219334,4477.5,1.179,UNVERIFIED_SIZE,<unflattened DAG: 3219334 tree nodes>
aut_12940.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_13058.hoa,?,?,daisy+inv+scc2,6,2,9,1.5,0.066,True,!a & X(!a W Ga)
aut_13062.hoa,?,?,daisy+strength2,7,3,10,1.4,0.063,True,G!a | (!a & GFa)
aut_13066.hoa,?,?,daisy+inv+scc2,6,2,9,1.5,0.065,True,!a & X(!a W Ga)
aut_13076.hoa,?,?,buchi,16,4,33,2.1,1.124,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_13078.hoa,?,?,daisy,2,0,2,1.0,0.064,True,!a
aut_13082.hoa,?,?,daisy,2,0,2,1.0,0.066,True,!a
aut_13084.hoa,?,?,partscc,6,1,10,1.7,0.066,True,!a & G(!a | X!a)
aut_13106.hoa,?,?,buchi,787,147,6256357,7949.6,1.193,UNVERIFIED_SIZE,<unflattened DAG: 6256357 tree nodes>
aut_13108.hoa,?,?,buchi,107,21,2513,23.5,1.150,True,!a & (X!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (a | (X(a | X(!a | X((a U (!…
aut_13110.hoa,?,?,acc,2,0,2,1.0,1.111,True,!a
aut_13112.hoa,?,?,buchi,460,85,3800975,8263.0,1.171,UNVERIFIED_SIZE,<unflattened DAG: 3800975 tree nodes>
aut_13114.hoa,?,?,buchi,787,147,6256357,7949.6,1.191,UNVERIFIED_SIZE,<unflattened DAG: 6256357 tree nodes>
aut_13124.hoa,?,?,buchi,16,4,33,2.1,1.117,True,!a & XF!a & G((a | X(a | X(a R F!a))) & (!a | X(!a R (a | XF!a))))
aut_13126.hoa,?,?,acc,2,0,2,1.0,1.110,True,!a
aut_13130.hoa,?,?,daisy,2,0,2,1.0,0.065,True,!a
aut_13132.hoa,?,?,partscc,6,1,10,1.7,0.065,True,!a & G(!a | X!a)
aut_13174.hoa,?,?,acc,2,0,2,1.0,1.105,True,!a
aut_13190.hoa,?,?,acc,2,0,2,1.0,1.110,True,!a
aut_13252.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_13254.hoa,?,?,acc,2,0,2,1.0,1.113,True,!a
aut_13256.hoa,?,?,buchi,460,85,3800975,8263.0,1.192,UNVERIFIED_SIZE,<unflattened DAG: 3800975 tree nodes>
aut_13318.hoa,?,?,daisy+strength2,6,3,7,1.2,0.065,True,G!a | GFa
aut_13321.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_13334.hoa,?,?,acc,1,0,1,1.0,1.120,True,1
aut_13335.hoa,?,?,acc,1,0,1,1.0,1.121,True,1
aut_13350.hoa,?,?,buchi,5,1,6,1.2,1.130,True,!a | XFa
aut_13370.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_13376.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_13378.hoa,?,?,-,,,,,0.597,NOT_LTL,
aut_13380.hoa,?,?,daisy2,4,2,4,1.0,0.067,True,GF!a
aut_13382.hoa,?,?,acc,1,0,1,1.0,1.138,True,1
aut_13384.hoa,?,?,-,,,,,0.613,NOT_LTL,
aut_13388.hoa,?,?,daisy2,4,2,4,1.0,0.063,True,GF!a
aut_13392.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_13408.hoa,?,?,-,,,,,0.613,NOT_LTL,
aut_13410.hoa,?,?,buchi,132,31,813,6.2,1.158,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_13411.hoa,?,?,acc,1,0,1,1.0,1.122,True,1
aut_13412.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_13414.hoa,?,?,acc,1,0,1,1.0,1.124,True,1
aut_13416.hoa,?,?,buchi,132,31,813,6.2,1.122,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_13420.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_13426.hoa,?,?,acc,1,0,1,1.0,1.120,True,1
aut_13440.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_13442.hoa,?,?,buchi,4860,879,14571763424490,2998305231.4,1.426,UNVERIFIED_SIZE,<unflattened DAG: 14571763424490 tree nodes>
aut_13444.hoa,?,?,-,,,,,15.022,BUILD_TIMEOUT>15s,
aut_13446.hoa,?,?,buchi,5,1,6,1.2,1.110,True,!a | XFa
aut_13448.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_13452.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_13456.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_13458.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_13459.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_13472.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_13504.hoa,?,?,buchi,304,64,19483,64.1,1.155,True,(((!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (!a | (X!a & ((!a | X(!a | X!a))…
aut_13506.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_13507.hoa,?,?,buchi,304,64,19483,64.1,1.152,True,(((!a | ((a | Xa) U (a & X(a U (!a & X!a))))) & (!a | (X!a & ((!a | X(!a | X!a))…
aut_13508.hoa,?,?,buchi,53,11,738,13.9,1.125,True,((a & ((!a & X!a) R (!a | X(!a R (a | Xa))))) | ((a | X((!a | X(F(!a & X!a) & ((…
aut_13510.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_13860.hoa,?,?,buchi,5,1,6,1.2,1.114,True,!a | XFa
aut_13862.hoa,?,?,buchi,5,1,6,1.2,1.118,True,!a | XFa
aut_13864.hoa,?,?,acc,4,0,5,1.2,1.115,True,!a | Xa
aut_13868.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_13888.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_13890.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_13891.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_13892.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_13894.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_13895.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_13896.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_13900.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_13920.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_13922.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_13924.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_13926.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_13928.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_13932.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_13936.hoa,?,?,daisy2,1,0,1,1.0,0.068,True,1
aut_13939.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_13940.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_13943.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_13944.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_13948.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_13952.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_13954.hoa,?,?,buchi,112,16,1329,11.9,1.132,True,(((!a & X!a) | ((!a | Xa) & F((a & X(a U (!a & X!a))) | (!a & X(!a & X!a))))) & …
aut_13955.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_13956.hoa,?,?,buchi,5,1,6,1.2,1.114,True,!a | XFa
aut_13958.hoa,?,?,buchi,5,1,6,1.2,1.121,True,!a | XFa
aut_13959.hoa,?,?,acc,1,0,1,1.0,1.102,True,1
aut_13960.hoa,?,?,buchi,9800,1693,37369973373132114,3813262589095.1,2.386,UNVERIFIED_SIZE,<unflattened DAG: 37369973373132114 tree nodes>
aut_13964.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_14016.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_14019.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_14020.hoa,?,?,daisy,4,2,4,1.0,0.065,True,GF!a
aut_14100.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_14102.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_14104.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_14108.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_14116.hoa,?,?,buchi,5,1,6,1.2,1.115,True,!a | XFa
aut_14118.hoa,?,?,buchi,5,1,6,1.2,1.119,True,!a | XFa
aut_14120.hoa,?,?,acc,4,0,5,1.2,1.124,True,!a | Xa
aut_14124.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_14134.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_14144.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_14146.hoa,?,?,buchi,132,31,813,6.2,1.131,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_14148.hoa,?,?,daisy2,4,2,4,1.0,0.065,True,GF!a
aut_14150.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_14152.hoa,?,?,buchi,87,22,402,4.6,1.131,True,(!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & X…
aut_14156.hoa,?,?,daisy2,4,2,4,1.0,0.066,True,GF!a
aut_14176.hoa,?,?,-,,,,,0.593,NOT_LTL,
aut_14178.hoa,?,?,buchi,132,31,813,6.2,1.154,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_14179.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_14180.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_14182.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_14184.hoa,?,?,buchi,132,31,813,6.2,1.137,True,((!a | (F((!a & X!a) | (a & X(a & XF!a))) & (Xa | (((a | Xa) U (a & X(a U (!a & …
aut_14188.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_14194.hoa,?,?,acc,1,0,1,1.0,1.125,True,1
aut_14198.hoa,?,?,acc,1,0,1,1.0,1.131,True,1
aut_14208.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_14210.hoa,?,?,acc,4,0,5,1.2,1.114,True,!a | Xa
